20220408,46.099,12853 0.15,1447 1.49,184 0.75,69 0.47,45 0.44,45 0.62,29 0.56,27 0.67,43 1.65,45 3.68,39 5.91,13 3.48,7 2.57,3 1.42,24 76.07
20210911,,12907 0.14,1066 1.17,169 0.69,62 0.42,40 0.39,48 0.65,31 0.61,25 0.63,45 1.80,46 3.75,37 5.69,13 3.48,8 2.95,4 1.95,23 75.60
20210903,41.900,12898 0.14,1063 1.17,167 0.68,64 0.44,41 0.40,49 0.67,28 0.55,26 0.65,46 1.84,46 3.75,38 5.91,12 3.23,8 2.95,4 1.95,23 75.60
20210827,41.900,12894 0.14,1068 1.17,169 0.69,64 0.43,41 0.40,48 0.65,28 0.55,26 0.65,44 1.75,48 3.89,38 5.85,12 3.23,8 2.95,4 1.95,23 75.60
20210820,40.700,12913 0.14,1067 1.17,169 0.70,63 0.42,40 0.39,48 0.65,27 0.53,28 0.70,43 1.71,48 3.86,37 5.69,13 3.46,8 2.95,4 1.95,23 75.60
20210813,40.5,12922 0.14,1061 1.17,170 0.70,64 0.43,40 0.39,48 0.65,27 0.53,27 0.68,43 1.70,48 3.89,37 5.69,13 3.48,8 2.92,4 1.95,23 75.60
20210806,40.450,12935 0.14,1064 1.17,170 0.70,63 0.42,40 0.39,48 0.65,27 0.53,28 0.70,41 1.64,49 3.96,37 5.69,14 3.80,7 2.57,4 1.95,23 75.60
20210730,40.950,12959 0.14,1060 1.16,171 0.70,65 0.44,39 0.38,47 0.64,26 0.51,29 0.73,41 1.64,48 3.90,37 5.69,14 3.80,7 2.57,4 1.95,23 75.66
20210723,40.349,12971 0.14,1061 1.16,169 0.70,65 0.44,39 0.38,48 0.65,26 0.51,29 0.73,41 1.65,48 3.90,37 5.69,14 3.79,7 2.57,2 0.94,24 76.68
20210716,40.150,12998 0.14,1064 1.16,169 0.70,64 0.43,38 0.37,48 0.65,28 0.56,28 0.70,42 1.69,48 3.89,36 5.47,15 3.97,7 2.57,2 0.94,24 76.68
20210709,40.150,13011 0.14,1059 1.16,170 0.70,63 0.42,39 0.38,49 0.67,27 0.53,28 0.70,42 1.68,49 3.97,37 5.68,14 3.71,7 2.57,2 0.94,24 76.68
20210702,,13049 0.14,1063 1.17,172 0.71,61 0.41,39 0.38,48 0.65,28 0.55,26 0.65,44 1.74,49 3.97,37 5.67,14 3.71,7 2.57,2 0.94,24 76.68
20210625,39.900,13066 0.14,1058 1.15,172 0.70,62 0.42,40 0.39,49 0.67,28 0.55,27 0.67,43 1.71,49 4.00,37 5.63,14 3.71,7 2.57,2 0.94,24 76.68
20210618,40.25,13082 0.14,1062 1.15,170 0.70,61 0.41,40 0.39,49 0.66,28 0.55,29 0.72,42 1.67,49 4.02,37 5.62,14 3.72,7 2.57,2 0.94,24 76.68
20210611,39.900,13099 0.14,1062 1.16,172 0.70,60 0.40,40 0.39,50 0.67,29 0.56,27 0.68,42 1.68,49 4.02,37 5.61,14 3.72,7 2.57,2 0.94,24 76.68
20210604,40.049,13128 0.14,1059 1.14,175 0.71,63 0.43,41 0.40,49 0.67,27 0.53,26 0.65,43 1.72,49 4.02,37 5.61,14 3.72,7 2.57,2 0.94,24 76.68
20210528,39.849,13137 0.14,1053 1.14,173 0.71,63 0.42,41 0.40,47 0.64,27 0.53,28 0.70,42 1.71,49 4.02,37 5.61,14 3.72,7 2.57,2 0.94,24 76.68
20210521,38.799,13183 0.14,1056 1.15,171 0.70,61 0.41,40 0.39,48 0.65,27 0.53,28 0.70,43 1.77,49 4.02,37 5.61,14 3.72,7 2.57,2 0.94,24 76.62
20210514,38.549,13214 0.14,1045 1.13,176 0.73,60 0.41,41 0.40,46 0.62,26 0.51,28 0.70,44 1.79,48 3.92,38 5.72,14 3.73,7 2.57,2 0.94,24 76.62
20210507,38.650,13246 0.14,1024 1.11,171 0.71,63 0.43,37 0.36,47 0.64,27 0.53,26 0.65,46 1.89,49 4.00,37 5.60,14 3.73,7 2.57,2 0.94,24 76.62
20210429,38.650,13338 0.14,1017 1.11,168 0.69,63 0.42,39 0.38,47 0.64,27 0.53,26 0.65,44 1.78,50 4.11,37 5.60,14 3.73,7 2.57,2 0.94,24 76.62
20210423,38.700,13373 0.14,1005 1.10,168 0.69,62 0.42,38 0.37,48 0.65,28 0.55,26 0.65,43 1.76,50 4.12,37 5.60,14 3.73,7 2.57,2 0.94,24 76.62
20210416,,13368 0.14,973 1.06,165 0.68,62 0.42,36 0.35,48 0.65,28 0.55,27 0.67,42 1.71,50 4.09,38 5.72,14 3.74,7 2.57,2 0.94,24 76.62
20210409,38.150,13373 0.14,969 1.05,168 0.69,61 0.41,37 0.35,49 0.66,28 0.55,27 0.67,41 1.63,51 4.17,38 5.72,14 3.75,6 2.19,2 0.94,24 76.99
20210401,,13382 0.14,955 1.04,166 0.68,61 0.41,38 0.36,50 0.68,28 0.55,27 0.67,40 1.60,51 4.16,38 5.76,14 3.75,6 2.19,2 0.94,24 76.99
